         105685 function calls (105485 primitive calls) in 0.155 seconds

   Ordered by: cumulative time
   List reduced from 146 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.011    0.011 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/construction/dataframe.py:447(sequence_to_pydf)
        1    0.000    0.000    0.011    0.011 /Users/jerryinyang/.local/share/uv/python/cpython-3.13.1-macos-aarch64-none/lib/python3.13/functools.py:927(wrapper)
        1    0.000    0.000    0.011    0.011 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/construction/dataframe.py:696(_sequence_of_dict_to_pydf)
        1    0.011    0.011    0.011    0.011 {built-in method from_dicts}
      600    0.000    0.000    0.005    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/parse/expr.py:21(parse_into_expression)
      100    0.000    0.000    0.005    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/expr/expr.py:5776(is_in)
      100    0.000    0.000    0.004    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/functions/lit.py:31(lit)
  200/100    0.000    0.000    0.003    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/series/series.py:274(__init__)
  200/100    0.001    0.000    0.003    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/construction/series.py:76(sequence_to_pyseries)
      400    0.000    0.000    0.002    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/parse/expr.py:79(parse_into_list_of_expressions)
      100    0.000    0.000    0.002    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/frame.py:4145(filter)
      400    0.000    0.000    0.002    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/parse/expr.py:152(_parse_positional_inputs)
      100    0.001    0.000    0.002    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/frame.py:4060(_filter)
      100    0.001    0.000    0.002    0.000 {built-in method new_from_any_values}
    25200    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
     6603    0.001    0.000    0.002    0.000 {built-in method builtins.isinstance}
    12600    0.001    0.000    0.001    0.000 {built-in method builtins.max}
    12700    0.001    0.000    0.001    0.000 {built-in method builtins.min}
    12700    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      500    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/functions/col.py:182(__call__)
      400    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/parse/expr.py:161(_parse_inputs_as_iterable)
      100    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/frame.py:4598(group_by)
      100    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/frame.py:4568(select_seq)
      500    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/functions/col.py:37(_create_col)
     1300    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/wrap.py:24(wrap_expr)
     1800    0.000    0.000    0.001    0.000 <frozen abc>:117(__instancecheck__)
      100    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/group_by.py:34(agg)
      200    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/dataframe/frame.py:1258(__getitem__)
      300    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/dataframe/frame.py:9882(lazy)
      200    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/getitem.py:128(get_df_item_by_key)
      200    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/opt_flags.py:143(_eager)
     1300    0.000    0.000    0.001    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/expr/expr.py:143(_from_pyexpr)
     3000    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x1033e82b0}
      200    0.000    0.000    0.000    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/dataframe/frame.py:8835(get_column)
      400    0.000    0.000    0.000    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/parse/expr.py:186(_is_iterable)
     1800    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
      400    0.000    0.000    0.000    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/_utils/wrap.py:12(wrap_df)
      600    0.000    0.000    0.000    0.000 {get_engine_affinity}
      300    0.000    0.000    0.000    0.000 /Users/jerryinyang/Code/bmad-dev/rustybt/.venv/lib/python3.13/site-packages/polars/lazyframe/frame.py:182(_select_engine)
