id,code,name,type_id:id
fp_additional_info_07_00501,TD.00501,1 - Pajak Pertambahan Nilai Tidak Dipungut berdasarkan PP Nomor 10 Tahun 2012,fp_transaction_type_07
fp_additional_info_07_00502,TD.00502,2 - Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah tidak dipungut,fp_transaction_type_07
fp_additional_info_07_00503,TD.00503,3 - Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah Tidak Dipungut,fp_transaction_type_07
fp_additional_info_07_00504,TD.00504,4 - Pajak Pertambahan Nilai Tidak Dipungut Sesuai PP Nomor 71 Tahun 2012,fp_transaction_type_07
fp_additional_info_07_00505,TD.00505,5 - (Tidak ada Cap),fp_transaction_type_07
fp_additional_info_07_00506,TD.00506,6 - PPN dan/atau PPnBM tidak dipungut berdasarkan PMK No. 194/PMK.03/2012,fp_transaction_type_07
fp_additional_info_07_00507,TD.00507,7 - PPN Tidak Dipungut Berdasarkan PP Nomor 15 Tahun 2015,fp_transaction_type_07
fp_additional_info_07_00508,TD.00508,8 - PPN Tidak Dipungut Berdasarkan PP Nomor 69 Tahun 2015,fp_transaction_type_07
fp_additional_info_07_00509,TD.00509,9 - PPN Tidak Dipungut Berdasarkan PP Nomor 96 Tahun 2015,fp_transaction_type_07
fp_additional_info_07_00510,TD.00510,10 - PPN Tidak Dipungut Berdasarkan PP Nomor 106 Tahun 2015,fp_transaction_type_07
fp_additional_info_07_00511,TD.00511,11 - PPN Tidak Dipungut Sesuai PP Nomor 50 Tahun 2019,fp_transaction_type_07
fp_additional_info_07_00512,TD.00512,12 - PPN atau PPN dan PPnBM Tidak Dipungut Sesuai Dengan PP Nomor 27 Tahun 2017,fp_transaction_type_07
fp_additional_info_07_00513,TD.00513,13 - PPN ditanggung PEMERINTAH EX PMK 21/PMK.010/21,fp_transaction_type_07
fp_additional_info_07_00514,TD.00514,14 - PPN DITANGGUNG PEMERINTAH EKS PMK 102/PMK.010/2021,fp_transaction_type_07
fp_additional_info_07_00515,TD.00515,15 - PPN DITANGGUNG PEMERINTAH EKS PMK 239/PMK.03/2020,fp_transaction_type_07
fp_additional_info_07_00516,TD.00516,16 - Insentif PPN DITANGGUNG PEMERINTAH EKSEKUSI PMK NOMOR 103/PMK.010/2021,fp_transaction_type_07
fp_additional_info_07_00517,TD.00517,17 - PAJAK PERTAMBAHAN NILAI TIDAK DIPUNGUT BERDASARKAN PP NOMOR 40 TAHUN 2021,fp_transaction_type_07
fp_additional_info_07_00518,TD.00518,18 - PAJAK PERTAMBAHAN NILAI TIDAK DIPUNGUT BERDASARKAN PP NOMOR 41 TAHUN 2021,fp_transaction_type_07
fp_additional_info_07_00519,TD.00519,19 - PPN DITANGGUNG PEMERINTAH EKS PMK 6/PMK.010/2022,fp_transaction_type_07
fp_additional_info_07_00520,TD.00520,20 - PPN DITANGGUNG PEMERINTAH EKSEKUSI PMK NOMOR 226/PMK.03/2021,fp_transaction_type_07
fp_additional_info_07_00521,TD.00521,21 - PPN ATAU PPN DAN PPnBM TIDAK DIPUNGUT SESUAI DENGAN PP NOMOR 53 TAHUN 2017,fp_transaction_type_07
fp_additional_info_07_00522,TD.00522,22 - PPN tidak dipungut berdasarkan PP Nomor 70 Tahun 2021,fp_transaction_type_07
fp_additional_info_07_00523,TD.00523,23 - PPN ditanggung Pemerintah Ex PMK-125/PMK.01/2020,fp_transaction_type_07
fp_additional_info_07_00524,TD.00524,24 - (Tidak ada Cap),fp_transaction_type_07
fp_additional_info_07_00525,TD.00525,25 - PPN tidak dipungut berdasarkan PP Nomor 49 Tahun 2022,fp_transaction_type_07
fp_additional_info_07_00526,TD.00526,26 - PPN tidak dipungut berdasarkan PP Nomor 12 Tahun 2023,fp_transaction_type_07
fp_additional_info_07_00527,TD.00527,27 - PPN ditanggung Pemerintah berdasarkan PMK Nomor 38 Tahun 2023,fp_transaction_type_07
fp_additional_info_08_00501,TD.00501,1 - PPN Dibebaskan Sesuai PP Nomor 146 Tahun 2000 Sebagaimana Telah Diubah Dengan PP Nomor 38 Tahun 2003,fp_transaction_type_08
fp_additional_info_08_00502,TD.00502,2 - PPN Dibebaskan Sesuai PP Nomor 12 Tahun 2001 Sebagaimana Telah Beberapa Kali Diubah Terakhir Dengan PP Nomor 31 Tahun 2007,fp_transaction_type_08
fp_additional_info_08_00503,TD.00503,3 - PPN dibebaskan berdasarkan Peraturan Pemerintah Nomor 28 Tahun 2009,fp_transaction_type_08
fp_additional_info_08_00504,TD.00504,4 - (Tidak ada cap),fp_transaction_type_08
fp_additional_info_08_00505,TD.00505,5 - PPN Dibebaskan Sesuai Dengan PP Nomor 81 Tahun 2015,fp_transaction_type_08
fp_additional_info_08_00506,TD.00506,6 - PPN Dibebaskan Berdasarkan PP Nomor 74 Tahun 2015,fp_transaction_type_08
fp_additional_info_08_00507,TD.00507,7 - (tanpa cap),fp_transaction_type_08
fp_additional_info_08_00508,TD.00508,8 - PPN DIBEBASKAN SESUAI PP NOMOR 81 TAHUN 2015 SEBAGAIMANA TELAH DIUBAH DENGAN PP 48 TAHUN 2020,fp_transaction_type_08
fp_additional_info_08_00509,TD.00509,9 - PPN DIBEBASKAN BERDASARKAN PP NOMOR 47 TAHUN 2020,fp_transaction_type_08
fp_additional_info_08_00510,TD.00510,10  -PPN Dibebaskan berdasarkan PP Nomor 49 Tahun 2022,fp_transaction_type_08
